id_obat,nama_obat,nama_obat_internasional,kelas_terapi,sub_kelas_terapi,sub_sub_kelas_terapi,sub_sub_sub_kelas_terapi,sediaan,kekuatan,satuan,fpktp,fpktl,pp,prb,oen,program,kanker,komposisi,restriksi_kelas_terapi,restriksi_sub_kelas_terapi,restriksi_sub_sub_kelas_terapi,restriksi_sub_sub_sub_kelas_terapi,restriksi_obat,restriksi_sediaan,peresepan_maksimal
4410,tetrakain,tetracaine,OBAT untuk MATA,ANESTETIK LOKAL,,,TETES MATA,"0,5",PERSEN,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
4413,tetrasiklin,tetracycline,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Tetrasiklin,KAPSUL,250,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,"Tidak digunakan untuk anak usia < 6 tahun, ibu hamil, atau ibu menyusui.",,4 kaps/hari selama 5 hari.
4413,tetrasiklin,tetracycline,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Tetrasiklin,KAPSUL,500,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,"Tidak digunakan untuk anak usia < 6 tahun, ibu hamil, atau ibu menyusui.",,4 kaps/hari selama 5 hari.
4422,tiamazol,thiamazole,"HORMON, OBAT ENDOKRIN LAIN dan KONTRASEPSI",HORMON TIROID dan ANTITIROID,,,TABLET,10,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,Untuk bulan pertama maks 90 tab/bulan.
4422,tiamazol,thiamazole,"HORMON, OBAT ENDOKRIN LAIN dan KONTRASEPSI",HORMON TIROID dan ANTITIROID,,,TABLET,5,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,120 tab/bulan.
4424,tiamin (vitamin B1),thiamine (vit B1),VITAMIN dan MINERAL,,,,TABLET,50,MILIGRAM,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,,,30 tab/bulan.
4441,tikagrelor,ticagrelor,OBAT KARDIOVASKULAR,ANTIAGREGASI PLATELET,,,TABLET,90,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"a) Untuk pasien kasus PCI dengan Acute Coronary Syndrome (ACS).
atau
b) Diberikan bersama dengan asam asetil salisilat untuk menurunkan risiko stroke pada pasien stroke iskemik akut (NIH stroke scale score â‰¤ 5) atau transient ischaemic attack (TIA) dengan risiko tinggi (ABCD2 score â‰¥ 6).",,"2 tab per hari, maks. 30 hari."
4458,timolol,timolol,OBAT untuk MATA,MIOTIK dan ANTIGLAUKOMA,,,TETES MATA,"0,25",PERSEN,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,Dapat diberikan di FPKTP yang memiliki fasilitas untuk mengukur tekanan intraokuler.,,2 btl/bulan.
4458,timolol,timolol,OBAT untuk MATA,MIOTIK dan ANTIGLAUKOMA,,,TETES MATA,"0,5",PERSEN,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,Dapat diberikan di FPKTP yang memiliki fasilitas untuk mengukur tekanan intraokuler.,,2 btl/bulan.
4471,tiopental,thiopental,ANESTETIK,ANESTETIK UMUM dan OKSIGEN,,,INJEKSI,1,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
4471,tiopental,thiopental,ANESTETIK,ANESTETIK UMUM dan OKSIGEN,,,INJEKSI,500,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
4479,tiotropium,tiotropium,OBAT untuk SALURAN NAPAS,ANTIASMA,,,CAIRAN INHALASI,"2,5",MICROGRAM / SEMPROT,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,"Diberikan sebagai pengobatan pemeliharaan tambahan pada pasien asma persisten sedang - berat, berusia â‰¥ 6 tahun, yang tetap bergejala terhadap kombinasi LABA+ICS dan telah mengalami eksaserbasi parah dalam satu tahun terakhir.",,"1 cartridge/bulan, 1 alat respimat/6 bulan."
4479,tiotropium,tiotropium,OBAT untuk SALURAN NAPAS,OBAT untuk PENYAKIT PARU OBSTRUKSI KRONIS,,,CAIRAN INHALASI,"2,5",MICROGRAM / SEMPROT,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,,,"Digunakan pada pasien PPOK, termasuk bronkitis kronik dan emfisema, terapi rumatan dari dyspnea dan pencegahan eksaserbasi.",,"1 cartridge/bulan, 1 alat respimat/6 bulan."
4479,tiotropium,tiotropium,OBAT untuk SALURAN NAPAS,OBAT untuk PENYAKIT PARU OBSTRUKSI KRONIS,,,CAIRAN INHALASI,"2,5","MICROGRAM / SEMPROT, REFILL",Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,,,"Digunakan pada pasien PPOK, termasuk bronkitis kronik dan emfisema, terapi rumatan dari dyspnea dan pencegahan eksaserbasi.",,1 cartridge/bulan.
4479,tiotropium,tiotropium,OBAT untuk SALURAN NAPAS,ANTIASMA,,,CAIRAN INHALASI,"2,5","MICROGRAM / SEMPROT, REFILL",Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,"Diberikan sebagai pengobatan pemeliharaan tambahan pada pasien asma persisten sedang - berat, berusia â‰¥ 6 tahun, yang tetap bergejala terhadap kombinasi LABA+ICS dan telah mengalami eksaserbasi parah dalam satu tahun terakhir.",,1 cartridge/bulan.
4500,tobramisin,tobramycin,OBAT untuk MATA,ANTIMIKROBA,,,TETES MATA,"0,3",PERSEN,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,Pada pasien yang resistan terhadap kuinolon dengan kasus ulkus kornea post operasi mata.,,
4524,topiramat,topiramate,ANTIEPILEPSI - ANTIKONVULSI,,,,TABLET,100,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,Digunakan untuk terapi pada epilepsi parsial.,,90 tab/bulan.
4524,topiramat,topiramate,ANTIEPILEPSI - ANTIKONVULSI,,,,TABLET,25,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,Digunakan untuk terapi pada epilepsi parsial.,,
4524,topiramat,topiramate,ANTIEPILEPSI - ANTIKONVULSI,,,,TABLET,50,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,Digunakan untuk terapi pada epilepsi parsial.,,
4528,tosilizumab,tocilizumab,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,INFUS,20,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"a) Untuk pasien Rheumatoid Arthritis (RA) berat yang telah gagal dengan DMARD konvensional.
b) Untuk artritis idiopatik juvenil poliartikular dan artritis idiopatik juvenil sistemik, pada pasien anak usia 2- 17 tahun, yang telah gagal dengan terapi DMARD konvensional.
c) Tidak digunakan sebagai lini pertama.
d) Telah dibuktikan bahwa pasien tidak menderita infeksi sistemik termasuk TBC.
e) Untuk kasus (a) diresepkan oleh dokter yang memiliki kompetensi di bidang ilmu reumatologi atau penyakit dalam.
f) Untuk kasus butir (b) diresepkan oleh dokter yang memiliki kompetensi di bidang ilmu alergi-imunologi anak atau penyakit anak.",,"- 8 mg/kgBB tiap 4 minggu sekali.
- Pemberian paling lama 6 bulan (24 minggu)."
4536,tramadol,tramadol,"ANALGESIK, ANTIPIRETIK, ANTIINFLAMASI NON STEROID, ANTIPIRAI",ANALGESIK NON NARKOTIK,,,KAPSUL,50,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,Hanya untuk nyeri sedang sampai berat.,,
4536,tramadol,tramadol,"ANALGESIK, ANTIPIRETIK, ANTIINFLAMASI NON STEROID, ANTIPIRAI",ANALGESIK NON NARKOTIK,,,INJEKSI,50,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,Hanya untuk nyeri sedang sampai berat.,,3 amp/hari maks. 7 hari.
4547,trastuzumab,trastuzumab,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antibodi Monoklonal Dan Antibody Drug Conjugates,,SERBUK INJEKSI,440,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,,,,,,"a) Diberikan bersama dengan kemoterapi sebagai terapi adjuvan pada pasien kanker payudara stadium dini dengan HER2 IHK positif 3 (+++) atau HER2 IHK positif 2 (++) dengan konfirmasi FISH atau CISH positif.
atau
b) Untuk kanker payudara metastatik dengan hasil pemeriksaan HER2 positif 3 (+++).",,"restriksi a): Maks 18 siklus.
restriksi b): 8 siklus atau hingga terjadi progress diseases, mana yang lebih dahulu dicapai."
4551,travoprost,travoprost,OBAT untuk MATA,MIOTIK dan ANTIGLAUKOMA,,,TETES MATA,"0,004",PERSEN,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,Hanya untuk pasien glaukoma yang tidak memberikan respons dengan timolol.,,1 btl/bulan.
4559,triamsinolon asetonid,triamcinolone acetonide,OBAT TOPIKAL untuk KULIT,ORAL,,,INJEKSI,10,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,Hanya untuk keloid.,,
4559,triamsinolon asetonid,triamcinolone acetonide,"HORMON, OBAT ENDOKRIN LAIN dan KONTRASEPSI",KORTIKOSTEROID,,,INJEKSI,10,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
4559,triamsinolon asetonid,triamcinolone acetonide,OBAT untuk MATA,ANTIINFLAMASI,,,INJEKSI,40,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"Untuk mata, dapat digunakan pada salah satu kondisi berikut:
a) Macular edema.
b) Pasien wet AMD (Age-related Macular Degeneration) yang takifilaksis pada penggunaan anti VEGF (Vascular Endothelial Growth Factor).
c) Uveitis unilateral yang penyebabnya non infeksi.",,Penggunaan 1x tiap 6 bulan.
4559,triamsinolon asetonid,triamcinolone acetonide,OBAT TOPIKAL untuk KULIT,ORAL,,,INJEKSI,40,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,Hanya untuk keloid.,,
4559,triamsinolon asetonid,triamcinolone acetonide,"OBAT untuk TELINGA, HIDUNG, dan TENGGOROK",,,,NASAL SPRAY,55,MICROGRAM / PUFF,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
4571,trifluoperazin,trifluoperazine,PSIKOFARMAKA,ANTIPSIKOTIK,,,TABLET SALUT SELAPUT,5,MILIGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,,,Diresepkan oleh dokter yang memiliki kompetensi dibidang ilmu kedokteran jiwa.,,90 tab/bulan.
4576,triheksifenidil,trihexyphenidyl,ANTIPARKINSON,,,,TABLET,2,MILIGRAM,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,"a) Dapat digunakan pada gangguan ekstrapiramidal karena obat.
b) Dalam penanganan gangguan ekstrapiramidal perlu dilakukan monitoring sesuai dengan Pedoman Penyelenggaraan Kesehatan Jiwa di Fasilitas Pelayanan Kesehatan Primer.
c) Terapi awal dapat diberikan di Puskesmas yang memiliki tenaga kesehatan terlatih dan mempunyai surat penugasan dari Kementerian Kesehatan.",,90 tab/bulan.
4619,tropikamid,tropicamide,DIAGNOSTIK,TES FUNGSI,Mata,,TETES MATA,"0,5",PERSEN,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
4619,tropikamid,tropicamide,DIAGNOSTIK,TES FUNGSI,Mata,,TETES MATA,1,PERSEN,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
4626,tuberkulin protein purified derivative,tuberculin protein purified derivative,DIAGNOSTIK,TES FUNGSI,Tes Kulit,,INJEKSI,2,"TUBERCULIN UNIT / 0,1 MILILITER",Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
4648,urea,urea,OBAT TOPIKAL untuk KULIT,ORAL,,,KRIM,10,PERSEN,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
4648,urea,urea,OBAT TOPIKAL untuk KULIT,ORAL,,,KRIM,20,PERSEN,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
4655,vaksin BCG,BCG vaccine,OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,SERBUK INJEKSI,"0,75",MILIGRAM / MILILITER + pelarut,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,"a) Disimpan dekat evaporator.
b) Vaksin yang telah dilarutkan tetapi tidak segera digunakan maka harus disimpan pada suhu 2âˆ’8ÂºC tidak lebih dari 3 jam penyimpanan.",,
4836,vaksin COVID-19 platform inactivated,vaksin COVID-19 platform inactivated,OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,INJEKSI,,N/A,Ya,Ya,Tidak,Tidak,Tidak,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,,,
4847,vaksin COVID-19 platform mRNA,COVID-19 vaccine - mRNA platform,OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,INJEKSI,,N/A,Ya,Ya,Tidak,Tidak,Tidak,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,,,
4848,vaksin COVID-19 platform protein sub unit rekombinan,COVID-19 vaccine - recombinant protein subunit platform,OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,INJEKSI,,N/A,Ya,Ya,Tidak,Tidak,Tidak,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,,,
4657,vaksin DPT-HB-Hib,DPT-HB-Hib vaccine,OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,INJEKSI,,N/A,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,,,
4659,vaksin hepatitis B rekombinan,recombinant hepatitis B vaccine,OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,PREFILLED INJECTION DEVICE (UNIJECT),,N/A,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,Diberikan pada bayi < 24 jam pascalahir dengan didahului suntikan vitamin K1 2âˆ’3 jam sebelumnya.,,
4849,vaksin human papilomavirus,human papillomavirus vaccine,OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,INJEKSI VIAL DOSIS TUNGGAL,"0,5",MILILITER,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,,,
4850,vaksin human rotavirus,human rotavirus vaccine,OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,DROP< VIAL MULTI DOSIS,,N/A,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,,,
4851,"vaksin Japanese encephalitis, live attenuated",live attenuated Japanese encephalitis vaccine,OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,INJEKSI DENGAN PELARUT VIAL MULTI DOSIS,"0,5",MILILITER,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,,,
4660,vaksin jerap difteri tetanus (DT),diphtheria tetanus (DT) vaccine,OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,INJEKSI,40/15,LIMES FLOCCULATION / MILILITER,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,Untuk anak < 7 tahun.,,
4661,vaksin jerap tetanus difteri (Td),tetanus diphtheria (Td) vaccine,OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,INJEKSI,15/4,LIMES FLOCCULATION / MILILITER,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,Untuk anak dan dewasa ( â‰¥ 7 tahun),,
4666,vaksin measles rubella (MR),measles rubella (MR) vaccine,OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,INJEKSI,,N/A,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,"a) Disimpan dekat evaporator.
b) Vaksin yang telah dilarutkan disimpan pada suhu 2âˆ’8 0C selama dan harus digunakan sebelum lewat 6 jam.
c) Digunakan pada usia 9 bulan, 18 bulan, dan kelas 1 SD.",,
4845,vaksin pneumokokus polisakarida konjugasi,conjugate polysaccharide pneumococcal vaccine,OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,INJEKSI VIAL MULTI DOSIS,"0,5",MILILITER,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,,,
4668,vaksin polio IPV,IPV polio vaccine,OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,INJEKSI,,N/A,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,,,
4669,vaksin polio oral (b-OPV),oral polio vaccine (b-OPV),OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,DROPS,,N/A,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,,,
4670,"vaksin rabies, untuk manusia","rabies vaccine, for humans",OBAT yang MEMENGARUHI SISTEM IMUN,VAKSIN,,,INJEKSI,"2,5",INTERNASIONAL UNIT,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Disimpan pada suhu 2âˆ’8ÂºC.",,,Digunakan untuk post exposure di daerah rabies.,,
4672,valasiklovir,valaciclovir,ANTIINFEKSI,ANTIVIRUS,Antiherpes,,TABLET,500,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
4677,valgansiklovir,valganciclovir,ANTIINFEKSI,ANTIVIRUS,Anti Sitomegalovirus (CMV),,TABLET SALUT,450,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,"a) Hanya untuk pasien HIV/AIDS dengan CD 4 <100, serta dibuktikan ada kelainan organik (retinitis CMV) atau untuk profilaksis CMV pada pasien CMV negatif yang menerima transplantasi organ dari donor yang CMV positif.
b) Kadar transaminase serum dalam batas normal.",,
4679,valproat,valproate,ANTIEPILEPSI - ANTIKONVULSI,,,,SIRUP,250,MILIGRAM / 5 MILILITER,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,Dapat digunakan untuk epilepsi umum (general epilepsy).,,5 btl/bulan.
4679,valproat,valproate,ANTIMIGREN DAN ANTIVERTIGO,ANTIMIGREN,Profilaksis,,TABLET PELEPASAN LAMBAT,250,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,Hanya digunakan pada pasien yang memiliki kontraindikasi atau gagal profilaksis dengan beta bloker.,,60 tab/bulan.
4679,valproat,valproate,PSIKOFARMAKA,OBAT untuk GANGGUAN BIPOLAR,,,TABLET PELEPASAN LAMBAT,250,MILIGRAM,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,,,90 tab/bulan.
4679,valproat,valproate,ANTIEPILEPSI - ANTIKONVULSI,,,,TABLET PELEPASAN LAMBAT,250,MILIGRAM,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,Dapat digunakan untuk epilepsi umum (general epilepsy).,,120 tab/bulan.
4679,valproat,valproate,PSIKOFARMAKA,OBAT untuk GANGGUAN BIPOLAR,,,TABLET PELEPASAN LAMBAT,500,MILIGRAM,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,,,90 tab/bulan.
4679,valproat,valproate,ANTIEPILEPSI - ANTIKONVULSI,,,,TABLET PELEPASAN LAMBAT,500,MILIGRAM,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,Dapat digunakan untuk epilepsi umum (general epilepsy).,,120 tab/bulan.
4679,valproat,valproate,ANTIMIGREN DAN ANTIVERTIGO,ANTIMIGREN,Profilaksis,,TABLET PELEPASAN LAMBAT,500,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,Hanya digunakan pada pasien yang memiliki kontraindikasi atau gagal profilaksis dengan beta bloker.,,30 tab/bulan.
4679,valproat,valproate,PSIKOFARMAKA,OBAT untuk GANGGUAN BIPOLAR,,,TABLET SALUT ENTERIK,250,MILIGRAM,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,,,60 tab/bulan.
4679,valproat,valproate,ANTIEPILEPSI - ANTIKONVULSI,,,,TABLET SALUT ENTERIK,250,MILIGRAM,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,Dapat digunakan untuk epilepsi umum (general epilepsy).,,90 tab/bulan.
4682,valsartan,valsartan,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Sistemik,,TABLET,160,MILIGRAM,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,"Catatan:
Pemberian obat antihipertensi harus didasarkan pada prinsip dosis titrasi, mulai dari dosis terkecil hingga tercapai dosis dengan outcome tekanan darah terbaik.",,Untuk pasien yang telah mendapat ACE inhibitor sebelumnya sekurang-kurangnya 1 bulan dan mengalami intoleransi terhadap ACE inhibitor yang dibuktikan dengan melampirkan resep sebelumnya.,,30 tab/bulan.
4682,valsartan,valsartan,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Sistemik,,TABLET,80,MILIGRAM,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,"Catatan:
Pemberian obat antihipertensi harus didasarkan pada prinsip dosis titrasi, mulai dari dosis terkecil hingga tercapai dosis dengan outcome tekanan darah terbaik.",,Untuk pasien yang telah mendapat ACE inhibitor sebelumnya sekurang-kurangnya 1 bulan dan mengalami intoleransi terhadap ACE inhibitor yang dibuktikan dengan melampirkan resep sebelumnya.,,30 tab/bulan.
4691,vankomisin,vancomycin,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,LAIN - LAIN,INJEKSI,500,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,Diberikan atas persetujuan KFT/KPRA/pimpinan RS untuk antibiotik lini ketiga (reserved antibiotic) pada infeksi oleh kuman MRSA atau MRSE positif (dibuktikan dengan hasil kultur).,,Maks 10 hari/kasus.
4696,vasopresin,vasopressin (argipressin),"HORMON, OBAT ENDOKRIN LAIN dan KONTRASEPSI",HORMON ANTIDIURETIK,,,INJEKSI,20,INTERNASIONAL UNIT / MILILITER,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
4706,verapamil,verapamil,OBAT KARDIOVASKULAR,ANTIARITMIA,,,INJEKSI,"2,5",MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,Untuk aritmia supraventrikular.,,
4706,verapamil,verapamil,OBAT KARDIOVASKULAR,ANTIARITMIA,,,TABLET,80,MILIGRAM,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,Untuk aritmia supraventrikular.,,90 tab/bulan.
4706,verapamil,verapamil,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Sistemik,,TABLET,80,MILIGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,"Catatan:
Pemberian obat antihipertensi harus didasarkan pada prinsip dosis titrasi, mulai dari dosis terkecil hingga tercapai dosis dengan outcome tekanan darah terbaik.",,,,90 tab/bulan.
4706,verapamil,verapamil,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Sistemik,,TABLET PELEPASAN LAMBAT,240,MILIGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,"Catatan:
Pemberian obat antihipertensi harus didasarkan pada prinsip dosis titrasi, mulai dari dosis terkecil hingga tercapai dosis dengan outcome tekanan darah terbaik.",,,,30 tab/ bulan.
4719,vildagliptin,vildagliptin,"HORMON, OBAT ENDOKRIN LAIN dan KONTRASEPSI",ANTIDIABETES,Antidiabetes Oral,,TABLET,50,MILIGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,,,"a) Tidak digunakan sebagai lini pertama/terapi inisial.
b) Sebagai terapi tambahan pada metformin dan/atau sulfonilurea dengan dosis optimal yang masih dapat ditoleransi oleh pasien.
c) Tidak digunakan sebagai obat tunggal.",,60 tab/bulan.
4724,vinblastin,vinblastine,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkaloid Dan Produk Natural Lain,,INJEKSI,1,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Ya,,,,,,,,6 mg/m2 setiap 2 minggu.
4731,vinkristin,vincristine,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkaloid Dan Produk Natural Lain,,INJEKSI,1,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Ya,,,,,,"Catatan: Hanya diberikan secara 
intravena.",,"1,5 mg/m2 maks weekly dose 2 mg. Kecuali untuk ALL maks 3 tahun."
4732,vinorelbin,vinorelbine,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkaloid Dan Produk Natural Lain,,INJEKSI,10,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,,,,,,"a) Untuk Non Small Cell Lung 
Cancer (NSCLC). 
atau
b) Untuk kanker payudara 
metastatik.",,25 mg/m2 hari 1 dan 8 diulang setiap 3 minggu.
4869,"vitamin B kompleks mengandung vitamin B1, vitamin B6, vitamin B12","vitamin complex B contains vitamin B1, vitamin B6, vitamin B12",VITAMIN dan MINERAL,,,,TABLET,,N/A,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"Untuk pengobatan defisiensi vitamin B1, B6, dan B12",,30 tab/bulan.
